song_name,song_id,theme_id,lyric,characters
On My Own,27,,"All my life, I've only been pretending",Eponine
On My Own,27,,"Without me, his world would go on turning",Eponine
On My Own,27,,A world that's full of happiness,Eponine
On My Own,27,,That I have never known,Eponine
On My Own,27,,I love him...,Eponine
On My Own,27,,I love him...,Eponine
On My Own,27,,I love him...,Eponine
On My Own,27,,But only on my own,Eponine
At the Barricade,28,,Now we pledge ourselves to hold this barricade,Students
At the Barricade,28,,Let them come in their legions and they will be met!,Marius
At the Barricade,28,,Have faith in yourselves and don't be afraid,Enjolras
At the Barricade,28,,Let's give 'em a screwing they'll never forget!,Grantaire
At the Barricade,28,,This is where it begins!,Combeferre
At the Barricade,28,,And if I should die in the fight to be free,Courfeyrac
At the Barricade,28,,"Where the fighting is hardest, there will I be",Courfeyrac
At the Barricade,28,,Let them come if they dare,Feuilly
At the Barricade,28,,We'll be there!,Feuilly
At the Barricade,28,,You at the barricade listen to this!,Army Officer
At the Barricade,28,,No one is coming to help you to fight!,Army Officer
At the Barricade,28,,You're on your own,Army Officer
At the Barricade,28,,You have no friends,Army Officer
At the Barricade,28,,Give up your guns or die!,Army Officer
At the Barricade,28,,Damn their warnings. Damn their lies!,Enjolras
At the Barricade,28,,They will see the people rise!,Enjolras
At the Barricade,28,,Damn their warnings. Damn their lies!,Students
At the Barricade,28,,They will see the people rise!,Students
Javert's Arrival,29,,"Listen my friends, I have done as I said",Javert
Javert's Arrival,29,,I have been to their lines,Javert
Javert's Arrival,29,,I have counted each man,Javert
Javert's Arrival,29,,I will tell what I can,Javert
Javert's Arrival,29,,"Better be warned, they have armies to spare",Javert
Javert's Arrival,29,,And our danger is real,Javert
Javert's Arrival,29,,We will need all our cunning,Javert
Javert's Arrival,29,,To bring them to heel,Javert
Javert's Arrival,29,,Have faith! If you know what their movements are,Enjolras
Javert's Arrival,29,,We'll spoil their game,Enjolras
Javert's Arrival,29,,There are ways that a people can fight,Enjolras
Javert's Arrival,29,,We shall overcome their power,Enjolras
Javert's Arrival,29,,I have overheard their plans,Javert
Javert's Arrival,29,,There will be no attack tonight,Javert
Javert's Arrival,29,,They intend to starve us out,Javert
Javert's Arrival,29,,Before they start a proper fight,Javert
Javert's Arrival,29,,Concentrate their force,Javert
Javert's Arrival,29,,Hit us from the right,Javert
Javert's Arrival,29,,Liar!,Gavroche
Little People,30,,"Good evening, dear Inspector. Lovely evening, my dear",Gavroche
Little People,30,,"I know this man, my friends, his name's Inspector Javert",Gavroche
Little People,30,,So don't believe a word he says 'cos none of it's true,Gavroche
Little People,30,,This only goes to show what little people can do,Gavroche
Little People,30,,And little people know when little people fight,Gavroche
Little People,30,,We may look easy pickings but we've got some bite,Gavroche
Little People,30,,So never kick a dog because he's just a pup,Gavroche
Little People,30,,We'll fight like twenty armies and we won't give up,Gavroche
Little People,30,,So you'd better run for cover when the pup grows up,Gavroche
Little People,30,,"Bravo, little Gavroche! You're the top of the class!",Grantaire
Little People,30,,So what're we gonna do with this snake in the grass?,Prouvaire
Little People,30,,Tie this man and take him to the tavern in there,Enjolras
Little People,30,,"The people will decide your fate, Inspector Javert!",Enjolras
Little People,30,,Take the bastard now and shoot him!,Various Students
Little People,30,,Let us watch the devil dance!,Various Students
Little People,30,,"You'd have done the same, Inspector",Various Students
Little People,30,,If we'd let you have your chance,Various Students
Little People,30,,Shoot me now or shoot me later,Javert
Little People,30,,Every schoolboy to his sport,Javert
Little People,30,,Death to each and every traitor,Javert
Little People,30,,I renounce your people's court,Javert
Little People,30,,Though we may not all survive here,Combeferre
Little People,30,,There are things that never die,Combeferre
Little People,30,,"What's the difference, die a schoolboy",Grantaire
Little People,30,,"Die a policemen, die a spy?",Grantaire
Little People,30,,"Take this man, bring him through",Enjolras
Little People,30,,There is work we have to do,Enjolras
A Little Fall of Rain,31,,There's a boy climbing the barricade!,Joly
A Little Fall of Rain,31,,Good God! What are you doing?,Marius
A Little Fall of Rain,31,,"'Ponine, have you no fear?",Marius
A Little Fall of Rain,31,,Have you seen my beloved?,Marius
A Little Fall of Rain,31,,Why have you come back here?,Marius
A Little Fall of Rain,31,,Took the letter like you said,Eponine
A Little Fall of Rain,31,,I met her father at the door,Eponine
A Little Fall of Rain,31,,He said he would give it,Eponine
A Little Fall of Rain,31,,I don't think I can stand anymore,Eponine
A Little Fall of Rain,31,,"Éponine, what's wrong?",Marius
A Little Fall of Rain,31,,I feel there's something wet upon your hair,Marius
A Little Fall of Rain,31,,"Éponine, you're hurt! You need some help",Marius
A Little Fall of Rain,31,,"Oh, God! It's everywhere!",Marius
A Little Fall of Rain,31,,"Don't you fret, M'sieur Marius. I don't feel any pain",Eponine
A Little Fall of Rain,31,,"A little fall of rain, can hardly hurt me now",Eponine
A Little Fall of Rain,31,,You're here. That's all I need to know,Eponine
A Little Fall of Rain,31,,And you will keep me safe,Eponine
A Little Fall of Rain,31,,And you will keep me close,Eponine
A Little Fall of Rain,31,,And rain will make the flowers grow,Eponine
A Little Fall of Rain,31,,"But you will live, 'Ponine, dear God above",Marius
A Little Fall of Rain,31,,If I could heal your wounds with words of love,Marius
A Little Fall of Rain,31,,"Just hold me now, and let it be",Eponine
A Little Fall of Rain,31,,"Shelter me, comfort me",Eponine
A Little Fall of Rain,31,,"You would live a hundred years, if I could show you how",Marius
A Little Fall of Rain,31,,I won't desert you now...,Marius
A Little Fall of Rain,31,,The rain can't hurt me now,Eponine
A Little Fall of Rain,31,,This rain will wash away what's past,Eponine
A Little Fall of Rain,31,,And you will keep me safe,Eponine
A Little Fall of Rain,31,,And you will keep me close,Eponine
A Little Fall of Rain,31,,I’ll sleep in your embrace at last,Eponine
A Little Fall of Rain,31,,The rain that brings you here is heaven blessed,Eponine
A Little Fall of Rain,31,,"The skies begin to clear, and I'm at rest",Eponine
A Little Fall of Rain,31,,A breath away from where you are,Eponine
A Little Fall of Rain,31,,I've come home from so far,Eponine
A Little Fall of Rain,31,,"Hush-a-bye, dear Éponine",Marius
A Little Fall of Rain,31,,You won't feel any pain,Marius
A Little Fall of Rain,31,,A little fall of rain,Marius
A Little Fall of Rain,31,,Can hardly hurt you now	,Marius
A Little Fall of Rain,31,,"So don't you fret, M'sieur Marius",Eponine
A Little Fall of Rain,31,,I don't feel any pain,Eponine
A Little Fall of Rain,31,,A little fall of rain,Eponine
A Little Fall of Rain,31,,Can hardly hurt me now,Eponine
A Little Fall of Rain,31,,I'm here,Marius
A Little Fall of Rain,31,,That's all I need to know,Epoinine
A Little Fall of Rain,31,,And you will keep me safe,Eponine
A Little Fall of Rain,31,,And you will keep me close,Eponine
A Little Fall of Rain,31,,I'll stay with you,Marius
A Little Fall of Rain,31,,'Till you are sleeping,Marius
A Little Fall of Rain,31,,And rain...,Eponine
A Little Fall of Rain,31,,And rain,Marius
A Little Fall of Rain,31,,Will make the flowers...,Eponine
A Little Fall of Rain,31,,Will make the flowers,Marius
A Little Fall of Rain,31,,Grow,Marius
Night of Anguish,32,,She is the first to fall,Enjolras
Night of Anguish,32,,The first of us to fall upon this barricade,Enjolras
Night of Anguish,32,,Her name was Éponine,Marius
Night of Anguish,32,,"Her life was cold and dark, yet she was unafraid",Marius
Night of Anguish,32,,We fight here in her name,Combeferre
Night of Anguish,32,,She will not die in vain,Prouvaire
Night of Anguish,32,,She will not be betrayed,Bossuet
Night of Anguish,32,,Here comes a man in uniform,Joly
Night of Anguish,32,,What brings you to this place?,Joly
Night of Anguish,32,,I come here as a volunteer,Valjean
Night of Anguish,32,,Approach and show your face,Joly
Night of Anguish,32,,You wear an army uniform,Sentry
Night of Anguish,32,,That's why they let me through,Valjean
Night of Anguish,32,,"You've got some years behind you, sir",Joly
Night of Anguish,32,,There's much that I can do,Valjean
Night of Anguish,32,,You see that prisoner over there?,Joly
Night of Anguish,32,,A volunteer like you!,Grantaire
Night of Anguish,32,,A spy who calls himself Javert!,Combeferre
Night of Anguish,32,,"He's going to get it, too",Grantaire
Night of Anguish,32,,They're getting ready to attack!,Sentry
Night of Anguish,32,,Take this and use it well!,Enjolras
Night of Anguish,32,,But if you shoot us in the back,Enjolras
Night of Anguish,32,,You'll never live to tell!,Enjolras
First Attack,33,,Platoon of sappers advancing toward the barricade!,Various Students
First Attack,33,,"Troops behind them, fifty men or more!",Various Students
First Attack,33,,FIRE!,Enjolras
First Attack,33,,Sniper!,Feuilly
First Attack,33,,See how they run away!,Bossuet
First Attack,33,,"By God, we've won the day!",Grantaire
First Attack,33,,They will be back again,Enjolras
First Attack,33,,Make an attack again,Enjolras
First Attack,33,,For your presence of mind,Enjolras
First Attack,33,,For the deed you have done,Enjolras
First Attack,33,,"I will thank you, Monsieur",Enjolras
First Attack,33,,When our battle is won,Enjolras
First Attack,33,,"Give me no thanks, Monsieur",Valjean
First Attack,33,,There is something that you can do,Valjean
First Attack,33,,If it is in my power...,Enjolras
First Attack,33,,Give me the spy Javert,Valjean
First Attack,33,,Let me take care of him,Valjean
First Attack,33,,The law is inside out,Javert
First Attack,33,,The world is upside down,Javert
First Attack,33,,Do what you have to do,Enjolras
First Attack,33,,The man belongs to you,Enjolras
First Attack,33,,The enemy may be regrouping,Enjolras
First Attack,33,,Hold yourselves in readiness,Enjolras
First Attack,33,,"Come on, my friends, back to your positions",Enjolras
First Attack,33,,The night is falling fast...,Enjolras
First Attack,33,,We meet again,Valjean
First Attack,33,,You've hungered for this all your life,Javert
First Attack,33,,Take your revenge,Javert
First Attack,33,,How right you should kill with a knife!,Javert
First Attack,33,,You talk too much,Valjean
First Attack,33,,Your life is safe in my hands,Valjean
First Attack,33,,I don't understand,Javert
First Attack,33,,Get out of here,Valjean
First Attack,33,,"Valjean, take care",Javert
First Attack,33,,I'm warning you...,Javert
First Attack,33,,Clear out of here,Valjean
First Attack,33,,"Once a thief, forever a thief",Javert
First Attack,33,,What you want you always steal!,Javert
First Attack,33,,You would trade your life for mine,Javert
First Attack,33,,"Yes, Valjean, you want a deal",Javert
First Attack,33,,Shoot me now for all I care!,Javert
First Attack,33,,If you let me go beware,Javert
First Attack,33,,You'll still answer to Javert!,Javert
First Attack,33,,"You are wrong, and always have been wrong",Valjean
First Attack,33,,"I'm a man, no worse than any man",Valjean
First Attack,33,,"You are free, and there are no conditions",Valjean
First Attack,33,,No bargains or petitions,Valjean
First Attack,33,,There's nothing that I blame you for,Valjean
First Attack,33,,"You've done your duty, nothing more",Valjean
First Attack,33,,"If I come out of this alive, you'll find me",Valjean
First Attack,33,,At number fifty-five Rue Plumet,Valjean
First Attack,33,,No doubt our paths will cross again,Valjean
First Attack,33,,"Courfeyrac, you take the watch",Enjolras
First Attack,33,,They won't attack until it's light,Enjolras
First Attack,33,,Everybody stay awake,Enjolras
First Attack,33,,We must be ready for the fight,Enjolras
First Attack,33,,For the final fight,Enjolras
First Attack,33,,Let no one sleep tonight,Enjolras
Drink With Me,34,,"Marius, rest",Enjolras
Drink With Me,34,,Drink with me to days gone by,Feuilly
Drink With Me,34,,Sing with me the songs we knew,Feuilly
Drink With Me,34,,Here's to pretty girls who went to our heads,Prouvaire
Drink With Me,34,,Here's to witty girls who went to our beds,Joly
Drink With Me,34,,Here's to them and here's to you!,All
Drink With Me,34,,Drink with me to days gone by,Grantaire
Drink With Me,34,,Can it be you fear to die?,Grantaire
Drink With Me,34,,Will the world remember you,Grantaire
Drink With Me,34,,When you fall?,Grantaire
Drink With Me,34,,Could it be your death,Grantaire
Drink With Me,34,,Means nothing at all?,Grantaire
Drink With Me,34,,Is your life just one more lie?,Grantaire
Drink With Me,34,,Drink with me,Men
Drink With Me,34,,To days,Men
Drink With Me,34,,Gone by,Men
Drink With Me,34,,To the life,Men
Drink With Me,34,,That used,Men
Drink With Me,34,,To be,Men
Drink With Me,34,,Drink with me,Women
Drink With Me,34,,To days,Women
Drink With Me,34,,Gone by,Women
Drink With Me,34,,To the life,Women
Drink With Me,34,,That used,Women
Drink With Me,34,,To be,Women
Drink With Me,34,,"At the shrine of friendship, never say die",Women
Drink With Me,34,,Let the wine of friendship never run dry,All
Drink With Me,34,,Here's to you,Men
Drink With Me,34,,And here's,Men
Drink With Me,34,,To me,Men
Drink With Me,34,,Here's to you,Women
Drink With Me,34,,And here's,Women
Drink With Me,34,,To me,Women
Drink With Me,34,,Do I care if I should die,Marius
Drink With Me,34,,Now she goes across the sea?,Marius
Drink With Me,34,,Life without Cosette means nothing at all,Marius
Drink With Me,34,,"Would you weep, Cosette, should Marius fall?",Marius
Drink With Me,34,,"Will you weep, Cosette",Marius
Drink With Me,34,,For me?,Marius
Bring Him Home,35,,"God on high, hear my prayer",Valjean
Bring Him Home,35,,"In my need, you have always been there",Valjean
Bring Him Home,35,,"He is young, he's afraid",Valjean
Bring Him Home,35,,"Let him rest, heaven blessed",Valjean
Bring Him Home,35,,Bring him home,Valjean
Bring Him Home,35,,Bring him home,Valjean
Bring Him Home,35,,Bring him home,Valjean
Bring Him Home,35,,He's like the son I might have known,Valjean
Bring Him Home,35,,If God had granted me a son,Valjean
Bring Him Home,35,,"The summers die, one by one",Valjean
Bring Him Home,35,,"How soon they fly, on and on",Valjean
Bring Him Home,35,,And I am old and will be gone,Valjean
Bring Him Home,35,,"Bring him peace, bring him joy",Valjean
Bring Him Home,35,,"He is young, he is only a boy",Valjean
Bring Him Home,35,,"You can take, you can give",Valjean
Bring Him Home,35,,"Let him be, let him live",Valjean
Bring Him Home,35,,"If I die, let me die",Valjean
Bring Him Home,35,,Let him live,Valjean
Bring Him Home,35,,Bring him home,Valjean
Bring Him Home,35,,Bring him home,Valjean
Bring Him Home,35,,Bring him home,Valjean
Dawn of Anguish,36,,The people have not stirred,Enjolras
Dawn of Anguish,36,,We are abandoned by those who still live in fear,Enjolras
Dawn of Anguish,36,,The people have not heard,Enjolras
Dawn of Anguish,36,,Yet we will not abandon those who cannot hear,Enjolras
Dawn of Anguish,36,,Let us not waste lives,Enjolras
Dawn of Anguish,36,,Let all the women and fathers of children go from here,Enjolras
Dawn of Anguish,36,,Drink with me to days gone by,Feuilly
Dawn of Anguish,36,,Sing with me the songs we knew,Feuilly
Dawn of Anguish,36,,At the shrine of friendship,"Feuilly,All"
Dawn of Anguish,36,,Raise your glass high,"Feuilly,All"
Dawn of Anguish,36,,Let the wine of friendship,"Feuilly,All"
Dawn of Anguish,36,,Never run dry,"Feuilly,All"
Dawn of Anguish,36,,"If I die, I die with you","Feuilly,All"
The Second Attack,37,,Fire!,Enjolras
The Second Attack,37,,"How do we stand, Feuilly?",Enjolras
The Second Attack,37,,Make your report,Enjolras
The Second Attack,37,,We've guns enough,Feuilly
The Second Attack,37,,But ammunition's short,Feuilly
The Second Attack,37,,Let me go into the streets,Marius
The Second Attack,37,,There are bodies all around,Marius
The Second Attack,37,,Ammunition to be had,Marius
The Second Attack,37,,Lots of bullets to be found!,Marius
The Second Attack,37,,I won't let you go,Enjolras
The Second Attack,37,,It's too much of a chance,Enjolras
The Second Attack,37,,And the same is true,Marius
The Second Attack,37,,For any man here!,Marius
The Second Attack,37,,"Let me go, he's no more than a boy",Valjean
The Second Attack,37,,"I am old, I have nothing to fear",Valjean
The Second Attack,37,,You need somebody quicker,Gavroche
The Second Attack,37,,And I volunteer!,Gavroche
The Second Attack,37,,"Come back, Gavroche, don't you dare!",Bossuet
The Second Attack,37,,Someone pull him down at once!,Joly
The Second Attack,37,,"Look at me, I'm almost there!",Gavroche
The Second Attack,37,,"Little people know, when",Gavroche
The Second Attack,37,,"Little people fight, we",Gavroche
The Second Attack,37,,May look easy pickings,Gavroche
The Second Attack,37,,But we've got some bite!,Gavroche
The Second Attack,37,,...So never kick a dog,Gavroche
The Second Attack,37,,Because he's just a pup...,Gavroche
The Second Attack,37,,....We'll fight like twenty armies,Gavroche
The Second Attack,37,,And we won't give up!,Gavroche
The Second Attack,37,,So you'd better run for cover,Gavroche
The Second Attack,37,,When the pup grows—,Gavroche
The Final Battle,38,,You at the barricade listen to this,Army Officer
The Final Battle,38,,The people of Paris sleep in their beds,Army Officer
The Final Battle,38,,"You have no chance, no chance at all",Army Officer
The Final Battle,38,,Why throw your lives away?,Army Officer
The Final Battle,38,,Let us die facing our foes,Enjolras
The Final Battle,38,,Make them bleed while we can,Enjolras
The Final Battle,38,,Make 'em pay through the nose,Combeferre
The Final Battle,38,,Make 'em pay for every man!,Courfeyrac
The Final Battle,38,,Let others rise to take our place,Enjolras
The Final Battle,38,,Until the earth,Enjolras
The Final Battle,38,,Is free!,Enjolras
The Sewers / Dog Eats Dog,39,,Here's a hint of gold stuck into a tooth,Thenardier
The Sewers / Dog Eats Dog,39,,"Pardon me, M'sieur",Thenardier
The Sewers / Dog Eats Dog,39,,You won't be needing it no more,Thenardier
The Sewers / Dog Eats Dog,39,,Shouldn't be too hard to sell,Thenardier
The Sewers / Dog Eats Dog,39,,"Add it to the pile, add it to the stock",Thenardier
The Sewers / Dog Eats Dog,39,,Here among the sewer rats,Thenardier
The Sewers / Dog Eats Dog,39,,A breath away from Hell,Thenardier
The Sewers / Dog Eats Dog,39,,You get accustomed to the smell,Thenardier
The Sewers / Dog Eats Dog,39,,"Well someone's got to clean 'em up, my friends",Thenardier
The Sewers / Dog Eats Dog,39,,"Bodies on the highway, law and order upside down",Thenardier
The Sewers / Dog Eats Dog,39,,Someone's got to collect their odds and ends,Thenardier
The Sewers / Dog Eats Dog,39,,As a service to the town,Thenardier
The Sewers / Dog Eats Dog,39,,"Here's a tasty ring, pretty little thing",Thenardier
The Sewers / Dog Eats Dog,39,,Wouldn't want to waste it,Thenardier
The Sewers / Dog Eats Dog,39,,That would really be a crime,Thenardier
The Sewers / Dog Eats Dog,39,,"Thank you, sir, I'm in your debt",Thenardier
The Sewers / Dog Eats Dog,39,,"Here's another toy, take it off the boy",Thenardier
The Sewers / Dog Eats Dog,39,,His heart's no longer going,Thenardier
The Sewers / Dog Eats Dog,39,,And he's lived his little time,Thenardier
The Sewers / Dog Eats Dog,39,,But his watch is ticking yet!,Thenardier
The Sewers / Dog Eats Dog,39,,"Well, someone's got to clean them up, my friends",Thenardier
The Sewers / Dog Eats Dog,39,,Before the little harvest disappears into the mud,Thenardier
The Sewers / Dog Eats Dog,39,,Someone's got to collect their odds and ends,Thenardier
The Sewers / Dog Eats Dog,39,,When the gutters run with blood,Thenardier
The Sewers / Dog Eats Dog,39,,It's a world where the dog eats the dog,Thenardier
The Sewers / Dog Eats Dog,39,,Where they kill for bones in the street,Thenardier
The Sewers / Dog Eats Dog,39,,"And God in His Heaven, he don't interfere",Thenardier
The Sewers / Dog Eats Dog,39,,Cause he's dead as the stiffs at me feet,Thenardier
The Sewers / Dog Eats Dog,39,,I raise my eyes to see the heavens,Thenardier
The Sewers / Dog Eats Dog,39,,And only the moon looks down,Thenardier
The Sewers / Dog Eats Dog,39,,The harvest moon shines down!,Thenardier
Javert's Suicide,40,,"It's you, Javert!",Valjean
Javert's Suicide,40,,I knew you wouldn't wait too long,Valjean
Javert's Suicide,40,,The faithful servant at his post once more,Valjean
Javert's Suicide,40,,This man's done no wrong,Valjean
Javert's Suicide,40,,And he needs a doctor's care,Valjean
Javert's Suicide,40,,I warned you I would not give in,Javert
Javert's Suicide,40,,I won't be swayed,Javert
Javert's Suicide,40,,Another hour yet,Valjean
Javert's Suicide,40,,And then I'm yours,Valjean
Javert's Suicide,40,,And all our debts are paid,Valjean
Javert's Suicide,40,,The man of mercy comes again,Javert
Javert's Suicide,40,,And talks of justice,Javert
Javert's Suicide,40,,"Come, time is running short",Valjean
Javert's Suicide,40,,"Look down, Javert",Valjean
Javert's Suicide,40,,He's standing in his grave,Valjean
Javert's Suicide,40,,"Give way, Javert",Valjean
Javert's Suicide,40,,There is a life to save,Valjean
Javert's Suicide,40,,"Take him, Valjean",Javert
Javert's Suicide,40,,Before I change my mind,Javert
Javert's Suicide,40,,I will be waiting,Javert
Javert's Suicide,40,,24601,Javert
Javert's Suicide,40,,"Who is this man, what sort of devil is he?",Javert
Javert's Suicide,40,,To have me caught in a trap and choose to let me go free?,Javert
Javert's Suicide,40,,It was his hour at last to put a seal on my fate,Javert
Javert's Suicide,40,,Wipe out the past and wash me clean off the slate!,Javert
Javert's Suicide,40,,All it would take is a flick of his knife,Javert
Javert's Suicide,40,,Vengeance was his and he gave me back my life!,Javert
Javert's Suicide,40,,Damned if I'll live in the debt of a thief!,Javert
Javert's Suicide,40,,Damned if I'll yield at the end of the chase,Javert
Javert's Suicide,40,,I am the Law and the Law is not mocked,Javert
Javert's Suicide,40,,I'll spit his pity right back in his face,Javert
Javert's Suicide,40,,There is nothing on earth that we share,Javert
Javert's Suicide,40,,It is either Valjean or Javert!,Javert
Javert's Suicide,40,,How can I now allow this man,Javert
Javert's Suicide,40,,To hold dominion over me,Javert
Javert's Suicide,40,,This desperate man whom I have hunted,Javert
Javert's Suicide,40,,"He gave me my life, he gave me freedom",Javert
Javert's Suicide,40,,I should have perished by his hand,Javert
Javert's Suicide,40,,It was his right,Javert
Javert's Suicide,40,,It was my right to die as well,Javert
Javert's Suicide,40,,"Instead, I live... but live in hell",Javert
Javert's Suicide,40,,And my thoughts fly apart,Javert
Javert's Suicide,40,,Can this man be believed?,Javert
Javert's Suicide,40,,Shall his sins be forgiven?,Javert
Javert's Suicide,40,,Shall his crimes be reprieved?,Javert
Javert's Suicide,40,,And must I now begin to doubt,Javert
Javert's Suicide,40,,Who never doubted all these years?,Javert
Javert's Suicide,40,,My heart is stone and still it trembles,Javert
Javert's Suicide,40,,The world I have known is lost in shadow,Javert
Javert's Suicide,40,,Is he from heaven or from hell?,Javert
Javert's Suicide,40,,And does he know,Javert
Javert's Suicide,40,,That granting me my life today,Javert
Javert's Suicide,40,,This man has killed me even so?,Javert
Javert's Suicide,40,,"I am reaching, but I fall",Javert
Javert's Suicide,40,,And the stars are black and cold,Javert
Javert's Suicide,40,,As I stare into the void,Javert
Javert's Suicide,40,,Of a world that cannot hold,Javert
Javert's Suicide,40,,I'll escape now from that world,Javert
Javert's Suicide,40,,From the world of Jean Valjean,Javert
Javert's Suicide,40,,There is nowhere I can turn,Javert
Javert's Suicide,40,,There is no way to go on!,Javert
Turning,41,,Did you see them going off to fight?,Woman One
Turning,41,,Children of the barricade who didn't last the night?,Woman Two
Turning,41,,Did you see them lying where they died?,Woman Three
Turning,41,,Someone used to cradle them and kiss them when they cried,Woman Three
Turning,41,,Did you see them lying side by side?,Woman Four
Turning,41,,Who will wake them?,Woman Five
Turning,41,,No one ever will,Woman Six
Turning,41,,No one ever told them,Two
Turning,41,,That a summer day can kill,Two
Turning,41,,They were schoolboys,Seven
Turning,41,,Never held a gun,Seven
Turning,41,,Fighting for a new world,Seven
Turning,41,,That would rise up like the sun,Seven
Turning,41,,Where's that new world now the fighting's done?,Three
Turning,41,,Nothing changes,Four
Turning,41,,Nothing ever will,Seven
Turning,41,,"Every year another brat, another mouth to fill",Eight
Turning,41,,Same old story. What's the use of tears?,Seven
Turning,41,,What's the use of praying if there's nobody who hears?,Five
Turning,41,,"Turning, turning, turning, turning, turning",Five Into All
Turning,41,,Through the years,Five Into All
Turning,41,,"Turning, turning, turning through the years",Group 1
Turning,41,,"Minutes into hours, and the hours into years	",Group 1
Turning,41,,"Nothing changes, nothing ever can",Group 1
Turning,41,,Round about the roundabout and back where you began,Group 1
Turning,41,,"Turning, turning",Group 2
Turning,41,,"Minutes, hours",Group 2
Turning,41,,"Nothing changes, nothing ever can",Group 2
Turning,41,,Round about the roundabout,Group 2
Turning,41,,Round and round and back where you began!,All
Empty Chairs at Empty Tables,42,,There's a grief that can't be spoken,Marius
Empty Chairs at Empty Tables,42,,There's a pain goes on and on,Marius
Empty Chairs at Empty Tables,42,,Empty chairs at empty tables,Marius
Empty Chairs at Empty Tables,42,,Now my friends are dead and gone,Marius
Empty Chairs at Empty Tables,42,,Here they talked of revolution,Marius
Empty Chairs at Empty Tables,42,,Here it was they lit the flame,Marius
Empty Chairs at Empty Tables,42,,Here they sang about 'tomorrow',Marius
Empty Chairs at Empty Tables,42,,And tomorrow never came,Marius
Empty Chairs at Empty Tables,42,,From the table in the corner,Marius
Empty Chairs at Empty Tables,42,,They could see a world reborn,Marius
Empty Chairs at Empty Tables,42,,And they rose with voices ringing,Marius
Empty Chairs at Empty Tables,42,,And I can hear them now!,Marius
Empty Chairs at Empty Tables,42,,The very words that they had sung,Marius
Empty Chairs at Empty Tables,42,,Became their last communion,Marius
Empty Chairs at Empty Tables,42,,On the lonely barricade at dawn,Marius
Empty Chairs at Empty Tables,42,,"Oh my friends, my friends forgive me",Marius
Empty Chairs at Empty Tables,42,,That I live and you are gone,Marius
Empty Chairs at Empty Tables,42,,There's a grief that can't be spoken,Marius
Empty Chairs at Empty Tables,42,,There's a pain goes on and on,Marius
Empty Chairs at Empty Tables,42,,Phantom faces at the window,Marius
Empty Chairs at Empty Tables,42,,Phantom shadows on the floor,Marius
Empty Chairs at Empty Tables,42,,Empty chairs at empty tables,Marius
Empty Chairs at Empty Tables,42,,Where my friends will meet no more,Marius
Empty Chairs at Empty Tables,42,,"Oh my friends, my friends, don't ask me",Marius
Empty Chairs at Empty Tables,42,,What your sacrifice was for,Marius
Empty Chairs at Empty Tables,42,,Empty chairs at empty tables,Marius
Empty Chairs at Empty Tables,42,,Where my friends will sing no more,Marius
Every Day / A Heart Full of Love (Reprise),43,,Every day you walk with stronger step,Cosette
Every Day / A Heart Full of Love (Reprise),43,,You walk with longer step,Cosette
Every Day / A Heart Full of Love (Reprise),43,,The worst is over,Cosette
Every Day / A Heart Full of Love (Reprise),43,,"Every day, I wonder every day",Marius
Every Day / A Heart Full of Love (Reprise),43,,Who was it brought me here,Marius
Every Day / A Heart Full of Love (Reprise),43,,From the barricade,Marius
Every Day / A Heart Full of Love (Reprise),43,,"Don't think about it, Marius",Cosette
Every Day / A Heart Full of Love (Reprise),43,,With all the years ahead of us,Cosette
Every Day / A Heart Full of Love (Reprise),43,,I will never go away,Cosette
Every Day / A Heart Full of Love (Reprise),43,,And we will be together every day,Cosette
Every Day / A Heart Full of Love (Reprise),43,,Every day,Cosette
Every Day / A Heart Full of Love (Reprise),43,,We'll remember that night,Cosette
Every Day / A Heart Full of Love (Reprise),43,,And the vow that we made:,Cosette
Every Day / A Heart Full of Love (Reprise),43,,A heart full of love,Cosette
Every Day / A Heart Full of Love (Reprise),43,,A night full of you,Cosette
Every Day / A Heart Full of Love (Reprise),43,,The words are old,Cosette
Every Day / A Heart Full of Love (Reprise),43,,But always true,Cosette
Every Day / A Heart Full of Love (Reprise),43,,"Oh, God, for shame",Cosette
Every Day / A Heart Full of Love (Reprise),43,,You did not even know my name,Cosette
Every Day / A Heart Full of Love (Reprise),43,,Dear Mademoiselle,Marius
Every Day / A Heart Full of Love (Reprise),43,,I was lost in your spell,Marius
Every Day / A Heart Full of Love (Reprise),43,,A heart full of love,Cosette
Every Day / A Heart Full of Love (Reprise),43,,No fear no regret,Cosette
Every Day / A Heart Full of Love (Reprise),43,,"""My name is Marius Pontmercy.""",Cosette
Every Day / A Heart Full of Love (Reprise),43,,She was never mine to keep,Valjean
Every Day / A Heart Full of Love (Reprise),43,,She is youthful,Valjean
Every Day / A Heart Full of Love (Reprise),43,,She is free,Valjean
Every Day / A Heart Full of Love (Reprise),43,,"Cosette, Cosette!",Marius
Every Day / A Heart Full of Love (Reprise),43,,I saw you waiting and I knew.,Cosette
Every Day / A Heart Full of Love (Reprise),43,,Love is the garden of the young.,Valjean
Every Day / A Heart Full of Love (Reprise),43,,Waiting for you,Marius
Every Day / A Heart Full of Love (Reprise),43,,At your feet,Marius
Every Day / A Heart Full of Love (Reprise),43,,At your call,Cosette
Every Day / A Heart Full of Love (Reprise),43,,Let it be,Valjean
Every Day / A Heart Full of Love (Reprise),43,,Let it be.,Valjean
